Month,Rate,Zone
4.0,6.06918953846154,32.0
4.0,6.74947754716981,34.0
4.0,5.339751833810889,38.0
4.0,6.04419062482947,40.0
4.0,8.340501243607001,43.0
4.0,5.27210533088235,44.0
4.0,6.5169963511659805,48.0
4.0,12.876312053763401,49.0
5.0,5.72857822905028,1.0
5.0,5.15417711041009,10.0
5.0,6.29539945762712,13.0
5.0,7.88628317647059,16.0
5.0,7.52297795833333,18.0
5.0,5.85537302777778,21.0
5.0,6.427960516778519,23.0
5.0,9.68039784946237,27.0
5.0,8.09877591907514,28.0
5.0,8.934274623229461,30.0
5.0,6.784367459459459,32.0
5.0,7.01162811142061,34.0
5.0,5.5542513220339,38.0
5.0,6.761787447293449,40.0
5.0,8.75287626210826,43.0
5.0,5.82593285945073,44.0
5.0,6.82322784313726,48.0
5.0,12.303785666666698,49.0
6.0,6.59531111891892,1.0
6.0,4.7879871225416,10.0
6.0,6.1953857648685995,13.0
6.0,7.717380509803919,16.0
6.0,7.54795262941176,18.0
6.0,6.455509547169809,21.0
6.0,7.5269306530612194,23.0
6.0,10.370641142053401,27.0
6.0,8.58027076700434,28.0
6.0,8.24191164705882,30.0
6.0,7.1282254111261905,32.0
6.0,8.50565901886792,34.0
6.0,6.49831469241379,38.0
6.0,6.97511286137281,40.0
6.0,10.4571301911171,43.0
6.0,6.41451719241192,44.0
6.0,7.89385737777778,48.0
6.0,7.202216,49.0
7.0,6.93856345,1.0
7.0,5.997083296296299,10.0
7.0,7.165036418879059,13.0
7.0,9.067922863836019,16.0
7.0,7.543969348378,18.0
7.0,7.676592038942981,21.0
7.0,7.87549348198971,23.0
7.0,13.1309132867133,27.0
7.0,9.67257315669516,28.0
7.0,9.91845166016713,30.0
7.0,8.09627899853587,32.0
7.0,8.67000027972028,34.0
7.0,6.78130727272727,38.0
7.0,7.2886711722222195,40.0
7.0,11.322115414084498,43.0
7.0,6.89504798058252,44.0
7.0,8.36875045142003,48.0
7.0,17.2664292183588,49.0
8.0,5.83105679032258,1.0
8.0,4.909654809968849,10.0
8.0,6.582044888275861,13.0
8.0,7.5938422882882906,16.0
8.0,6.692625245283019,18.0
8.0,7.353564856353589,21.0
8.0,4.949203676767679,23.0
8.0,12.130646364640901,27.0
8.0,8.79180808062016,28.0
8.0,8.763842594594589,30.0
8.0,7.216310356164381,32.0
8.0,7.409239897711981,34.0
8.0,5.779434910081741,38.0
8.0,6.85994479032258,40.0
8.0,8.94910995962315,43.0
8.0,6.559455304347829,44.0
8.0,7.1492804579710105,48.0
8.0,13.2939520752688,49.0
9.0,5.361849711978469,1.0
9.0,3.5129175999999998,10.0
9.0,5.7423652038835,13.0
9.0,5.4769558098068405,16.0
9.0,6.09905417021277,18.0
9.0,6.58643145827633,21.0
9.0,6.303001900826451,23.0
9.0,9.843839432545199,27.0
9.0,7.367045040229889,28.0
9.0,7.04280101217862,30.0
9.0,5.78537503846154,32.0
9.0,6.3406605913978495,34.0
9.0,5.01934296174863,38.0
9.0,6.23142167619048,40.0
9.0,7.5955324546684695,43.0
9.0,5.1555781650879595,44.0
9.0,5.85389741847826,48.0
9.0,11.498929731182802,49.0
10.0,10.3334805261584,1.0
10.0,10.094642849921,10.0
10.0,10.295096845921401,13.0
10.0,13.5379426355932,16.0
10.0,10.1904848373494,18.0
10.0,11.646611694610801,21.0
10.0,10.7198799583333,23.0
10.0,15.1660659407176,27.0
10.0,11.6640728815592,28.0
10.0,12.3505474069592,30.0
10.0,11.270020203592802,32.0
10.0,12.650576041666698,34.0
10.0,10.110446720720699,38.0
10.0,10.281969558209,40.0
10.0,14.7748624850299,43.0
10.0,9.62789273163418,44.0
10.0,10.94097045142,48.0
10.0,20.1337458333333,49.0
11.0,6.358444641509429,1.0
11.0,5.34388824606581,10.0
11.0,6.041492768802231,13.0
11.0,7.48426082237762,16.0
11.0,6.3131698197183095,18.0
11.0,7.24233976601671,21.0
11.0,6.6548307629427805,23.0
11.0,9.565877621621619,27.0
11.0,7.13386844,28.0
11.0,7.258832798913041,30.0
11.0,6.74662494751009,32.0
11.0,7.5327324408602205,34.0
11.0,6.05354494212651,38.0
11.0,6.911804064516129,40.0
11.0,8.598771604519769,43.0
11.0,5.267655951285519,44.0
11.0,6.15664332972973,48.0
11.0,11.783810010752699,49.0
12.0,4.98802606415621,1.0
12.0,4.825619117561679,10.0
12.0,5.97770488243832,13.0
12.0,6.935029876614059,16.0
12.0,6.90942954340836,18.0
12.0,6.70482129682997,21.0
12.0,6.10454032432432,23.0
12.0,9.5670632248062,27.0
12.0,6.637913991189429,28.0
12.0,7.386151284916201,30.0
12.0,6.24692207222222,32.0
12.0,6.68705749444444,34.0
12.0,5.31042513675214,38.0
12.0,6.450941730180809,40.0
12.0,7.74963717948718,43.0
12.0,5.51721513769124,44.0
12.0,5.861300176136361,48.0
12.0,10.7190123444444,49.0
1.0,5.39889617204301,1.0
1.0,5.63676504854369,10.0
1.0,6.46932897372061,13.0
1.0,7.38727293888889,16.0
1.0,7.2865635391432795,18.0
1.0,7.03375125304466,21.0
1.0,6.66348494420601,23.0
1.0,9.86197040446304,27.0
1.0,8.195027983169709,28.0
1.0,7.7298686972973005,30.0
1.0,6.884837241935481,32.0
1.0,7.47326713978495,34.0
1.0,6.50096680283688,38.0
1.0,6.984113900403769,40.0
1.0,8.99753481682497,43.0
1.0,6.23226026415094,44.0
1.0,6.1090225,46.0
1.0,7.09177442105263,48.0
1.0,12.7705191344086,49.0
2.0,5.927538088888889,1.0
2.0,5.5259036454948305,10.0
2.0,6.70159722772277,13.0
2.0,7.93617601741655,16.0
2.0,7.72547904,18.0
2.0,7.04875969318182,21.0
2.0,6.90568059388646,23.0
2.0,10.3884025945946,27.0
2.0,8.30845302695035,28.0
2.0,8.1967122005571,30.0
2.0,7.56998264255911,32.0
2.0,8.125357177777781,34.0
2.0,6.81156472046109,38.0
2.0,7.49771721279555,40.0
2.0,9.65859616223776,43.0
2.0,7.214562656,44.0
2.0,6.06615216666667,46.0
2.0,7.6042849985815595,48.0
2.0,13.747801394444402,49.0
3.0,4.078806,1.0
3.0,3.71002181981982,10.0
3.0,5.273051000000001,13.0
3.0,5.843649098591549,16.0
3.0,6.1312003023622,18.0
3.0,4.99540886908078,21.0
3.0,5.32287652027972,23.0
3.0,7.814858712250709,27.0
3.0,6.1121193654390895,28.0
3.0,6.25977726721763,30.0
3.0,5.44978293943472,32.0
3.0,6.184421132075469,34.0
3.0,4.7596526178861795,38.0
3.0,5.83890478061911,40.0
3.0,7.3203424076087,43.0
3.0,4.94518841025641,44.0
3.0,4.857485349462371,46.0
3.0,5.450777940594059,48.0
3.0,10.8939048655914,49.0
4.0,3.90547581132075,1.0
4.0,3.20667151972556,10.0
4.0,4.816608039215691,13.0
4.0,6.06829568333333,16.0
4.0,6.36774462830482,18.0
4.0,4.33112853333333,21.0
4.0,5.12776434359805,23.0
4.0,8.66618076297335,27.0
4.0,6.851424288659789,28.0
4.0,6.29774516304348,30.0
4.0,5.5297494816825,32.0
4.0,6.09657627419355,34.0
4.0,4.41912349381018,38.0
4.0,5.6933208251366105,40.0
4.0,7.48018170967742,43.0
4.0,4.91841743396226,44.0
4.0,5.00753151612903,46.0
4.0,5.79487750453172,48.0
4.0,10.730029559139801,49.0
4.0,7.46448156862745,50.0
5.0,4.05258806119611,1.0
5.0,3.5986066515397104,10.0
5.0,4.73610464864865,13.0
5.0,6.605996219653179,16.0
5.0,6.023771220700151,18.0
5.0,4.23677591752577,21.0
5.0,5.07512868263473,23.0
5.0,6.41774709502262,26.0
5.0,9.743410625525948,27.0
5.0,14.918876000000001,28.0
5.0,6.599869803921571,30.0
5.0,5.53241651666667,32.0
5.0,6.1476058,34.0
5.0,4.68563109550562,38.0
5.0,5.8775227,40.0
5.0,7.489846720445059,43.0
5.0,5.015114494444441,44.0
5.0,5.05012526666667,46.0
5.0,5.66917288,48.0
5.0,11.1620057888889,49.0
5.0,8.20889262952646,50.0
6.0,4.380380026881721,1.0
6.0,4.64614117546362,10.0
6.0,5.75737947658402,13.0
6.0,6.88300421052632,16.0
6.0,5.64707466857963,18.0
6.0,5.562994438095241,21.0
6.0,6.19958351515151,23.0
6.0,6.980949763440861,26.0
6.0,11.3149257679558,27.0
6.0,7.80974986666667,30.0
6.0,6.24969620512821,32.0
6.0,6.60410570430107,34.0
6.0,4.80664762479062,38.0
6.0,6.26818510363392,40.0
6.0,9.08712775268817,43.0
6.0,5.82713419111709,44.0
6.0,5.884298978494621,46.0
6.0,7.139321592476491,48.0
6.0,13.5926614946237,49.0
6.0,10.015018301886801,50.0
7.0,4.935089872222219,1.0
7.0,4.84503209869376,10.0
7.0,5.81410417241379,13.0
7.0,6.91242962162162,16.0
7.0,5.624444234309619,18.0
7.0,6.256770961918191,21.0
7.0,6.4495603740573095,23.0
7.0,7.01072851111111,26.0
7.0,11.602292893854699,27.0
7.0,7.761144697350071,30.0
7.0,6.28136839499305,32.0
7.0,7.4430043722222194,34.0
7.0,5.30900277809798,38.0
7.0,6.341890502127661,40.0
7.0,9.234984305555551,43.0
7.0,5.70121621199442,44.0
7.0,6.00256117222222,46.0
7.0,7.131053717579251,48.0
7.0,15.351866366666698,49.0
7.0,9.84370195231416,50.0
8.0,6.005995408602151,1.0
8.0,6.56134084745763,10.0
8.0,7.255963880597019,13.0
8.0,8.51951554350927,16.0
8.0,6.776688246913579,18.0
8.0,7.68268728301887,21.0
8.0,7.797041875,23.0
8.0,8.883147940860221,26.0
8.0,13.411533909465001,27.0
8.0,9.33001739622642,30.0
8.0,7.736020795698921,32.0
8.0,8.881073569892472,34.0
8.0,6.82927895392954,38.0
8.0,7.55428169296987,40.0
8.0,10.5184437204301,43.0
8.0,6.88345432795699,44.0
8.0,6.82882922580645,46.0
8.0,8.18852451017639,48.0
8.0,16.1303086451613,49.0
8.0,10.7416184528302,50.0
9.0,6.95467439784946,1.0
9.0,7.61767288202247,10.0
9.0,8.855230008253091,13.0
9.0,9.425426741889991,16.0
9.0,7.5024238867924495,18.0
9.0,8.72121618918919,21.0
9.0,8.7934688109589,23.0
9.0,9.93139673655914,26.0
9.0,14.9605876756757,27.0
9.0,10.945072682795699,30.0
9.0,9.25029857335128,32.0
9.0,9.96320375806452,34.0
9.0,7.8147867657784005,38.0
9.0,8.56300335483871,40.0
9.0,12.215279172043,43.0
9.0,8.20461501355014,44.0
9.0,7.85291814054054,46.0
9.0,9.81984898758621,48.0
9.0,18.9583677311828,49.0
9.0,12.33621397023,50.0
10.0,5.0464506666666695,1.0
10.0,4.345786773770491,10.0
10.0,5.313005885625969,13.0
10.0,7.048856511041009,16.0
10.0,5.08818542630745,18.0
10.0,4.71906391641791,21.0
10.0,6.77974835151515,23.0
10.0,6.96489808333333,26.0
10.0,9.4923466163142,27.0
10.0,6.744846746626691,30.0
10.0,5.99419125,32.0
10.0,7.47857654166667,34.0
10.0,5.507486066066071,38.0
10.0,6.50990164530551,40.0
10.0,7.38058720833333,43.0
10.0,4.78094064670659,44.0
10.0,4.609326375,46.0
10.0,5.229530130500759,48.0
10.0,12.014410916666698,49.0
10.0,6.23262768263473,50.0
11.0,6.0917360752688205,1.0
11.0,5.76490874310595,10.0
11.0,7.361264350205199,13.0
11.0,8.12014549019608,16.0
11.0,6.67670868817204,18.0
11.0,6.979058535135139,21.0
11.0,7.606422,23.0
11.0,8.26636830645161,26.0
11.0,11.2514336570645,27.0
11.0,8.69878036363636,30.0
11.0,7.67171529569892,32.0
11.0,8.51390990860215,34.0
11.0,6.80024153846154,38.0
11.0,7.557624892473121,40.0
11.0,10.212819731182801,43.0
11.0,6.802863245283019,44.0
11.0,6.691920741935481,46.0
11.0,7.93644267924528,48.0
11.0,14.7577665215054,49.0
11.0,9.10579709139785,50.0
12.0,6.02450414464534,1.0
12.0,6.515139785234901,4.0
12.0,30.672669311475396,7.0
12.0,0.0,10.0
12.0,7.124009032078099,13.0
12.0,8.103599807228921,16.0
12.0,6.71356584958217,18.0
12.0,7.04265965507649,21.0
12.0,7.02093573333333,23.0
12.0,8.21538487777778,26.0
12.0,11.049677464788699,27.0
12.0,8.73197239444444,30.0
12.0,7.68652520502092,32.0
12.0,8.398764022284121,34.0
12.0,6.966101229485401,38.0
12.0,7.4830166833333305,40.0
12.0,10.1116826222222,43.0
12.0,7.196459983216781,44.0
12.0,6.632524875871691,46.0
12.0,8.17815705146036,48.0
12.0,15.2889898777778,49.0
12.0,8.66816645125348,50.0
1.0,5.09811238172043,1.0
1.0,7.18078083333333,4.0
1.0,20.351460863388,7.0
1.0,6.55035202739726,13.0
1.0,6.763661611347519,16.0
1.0,5.92440348387097,18.0
1.0,5.6990966037735795,21.0
1.0,6.19291895627645,23.0
1.0,6.46235702150538,26.0
1.0,10.0419185749656,27.0
1.0,7.214678977119781,30.0
1.0,6.510067553763441,32.0
1.0,6.54118311827957,34.0
1.0,5.74950421680217,38.0
1.0,6.6573069448183,40.0
1.0,7.743077394594589,43.0
1.0,6.17680397297297,44.0
1.0,5.09603801075269,46.0
1.0,6.23903144565217,48.0
1.0,11.3758503870968,49.0
1.0,7.347708281461429,50.0
2.0,6.180473055555559,1.0
2.0,7.05002631666667,4.0
2.0,19.546704398876397,7.0
2.0,7.02691867037552,10.0
2.0,7.0841586147427,13.0
2.0,8.46040754848046,16.0
2.0,7.470559174337519,18.0
2.0,6.92498784444444,21.0
2.0,7.55632368685377,23.0
2.0,8.13821827777778,26.0
2.0,10.8842394343434,27.0
2.0,8.36872137254902,30.0
2.0,7.54803668888889,32.0
2.0,8.56835062222222,34.0
2.0,5.70175433333333,37.0
2.0,7.074871212376929,38.0
2.0,7.358910347705151,40.0
2.0,10.982664894444401,43.0
2.0,6.96428565,44.0
2.0,7.09575467222222,46.0
2.0,8.48397858591549,48.0
2.0,16.6651275777778,49.0
2.0,10.1200221641168,50.0
3.0,5.49016849462366,1.0
3.0,3.99523848387097,4.0
3.0,13.951944043301802,7.0
3.0,6.595116763440861,10.0
3.0,5.14444,13.0
3.0,7.95380976300578,16.0
3.0,6.716198150943401,18.0
3.0,6.12561746774194,21.0
3.0,6.93719939393939,23.0
3.0,7.65788615591398,26.0
3.0,9.76585000834492,27.0
3.0,7.90877601659751,30.0
3.0,7.05493566129032,32.0
3.0,7.845617660377361,34.0
3.0,6.320312,37.0
3.0,6.539294260162599,38.0
3.0,6.985498675639301,40.0
3.0,9.73981661911171,43.0
3.0,6.34946915217391,44.0
3.0,6.34273496236559,46.0
3.0,7.634433295081969,48.0
3.0,14.279278284946198,49.0
3.0,9.47937702564102,50.0
4.0,4.580211096774191,1.0
4.0,0.7281042096774191,4.0
4.0,0.0,7.0
4.0,5.62431115053763,10.0
4.0,6.69495028837209,16.0
4.0,5.59734432795699,18.0
4.0,4.97849032258065,21.0
4.0,5.609688535519131,23.0
4.0,6.72303630645161,26.0
4.0,9.257126016713089,27.0
4.0,7.5393853783783795,30.0
4.0,6.1080678974359,32.0
4.0,6.641444381720429,34.0
4.0,5.39704974344828,37.0
4.0,5.1702669036635,38.0
4.0,6.3031739478738,40.0
4.0,8.12793824495289,43.0
4.0,5.43275476923077,44.0
4.0,5.20597967204301,46.0
4.0,6.0254428719346,48.0
4.0,11.929015978494599,49.0
4.0,8.219285691891889,50.0
5.0,5.17533537988827,1.0
5.0,4.8929340444444405,4.0
5.0,0.0,7.0
5.0,6.17261349444444,10.0
5.0,7.967919900662251,16.0
5.0,6.419802562674089,18.0
5.0,5.903959405555559,21.0
5.0,7.555351288135589,23.0
5.0,5.658884,26.0
5.0,10.8725182222222,27.0
5.0,8.31947915642458,30.0
5.0,7.00072543333333,32.0
5.0,7.529914681502089,34.0
5.0,6.41094466463415,37.0
5.0,6.11906175527426,38.0
5.0,5.58375657301808,40.0
5.0,9.49720784444444,43.0
5.0,6.2615184,44.0
5.0,6.127599644444441,46.0
5.0,7.42949490603086,48.0
5.0,14.2504487619048,49.0
5.0,9.94591733333333,50.0
6.0,6.99380732705249,1.0
6.0,9.589816983870971,4.0
6.0,18.134151,7.0
6.0,8.43784963978495,10.0
6.0,8.181986231155781,16.0
6.0,8.32652506451613,18.0
6.0,8.58582143548387,21.0
6.0,8.88806804148148,23.0
6.0,13.947456172274599,27.0
6.0,11.517444377358501,30.0
6.0,9.507816173207038,32.0
6.0,10.080751446236599,34.0
6.0,8.11763394316644,37.0
6.0,8.20711072702332,38.0
6.0,7.19391851612903,40.0
6.0,12.8113150967742,43.0
6.0,8.33300212379642,44.0
6.0,7.95037246236559,46.0
6.0,9.96400509041096,48.0
6.0,16.1083979273217,49.0
6.0,12.7612618113208,50.0
7.0,4.612824016689849,1.0
7.0,7.523028994444441,4.0
7.0,16.8974508757062,7.0
7.0,5.844655444444441,10.0
7.0,6.676844267973861,16.0
7.0,5.28734111111111,18.0
7.0,5.728191038888889,21.0
7.0,6.342403783567129,23.0
7.0,11.407015689703801,27.0
7.0,8.083399490196081,30.0
7.0,6.27121526111111,32.0
7.0,7.335828538888889,34.0
7.0,5.56660379096045,37.0
7.0,5.58434211428571,38.0
7.0,5.00082438333333,40.0
7.0,8.88559108888889,43.0
7.0,5.689607738888889,44.0
7.0,5.821076761111111,46.0
7.0,6.061883894967179,48.0
7.0,12.0837179555556,49.0
7.0,9.40904328551336,50.0
8.0,5.88844772043011,1.0
8.0,8.67087064516129,4.0
8.0,11.862946918918901,7.0
8.0,7.266087589743591,10.0
8.0,9.130442233576641,16.0
8.0,6.920835027624309,18.0
8.0,7.460820913978491,21.0
8.0,7.80036295429616,23.0
8.0,16.4852428059701,27.0
8.0,9.65995999457259,30.0
8.0,7.57076257526882,32.0
8.0,8.9096438654105,34.0
8.0,7.21483179291553,37.0
8.0,6.844681323216999,38.0
8.0,6.3581954939434695,40.0
8.0,10.0796632200557,41.0
8.0,9.96389521505376,43.0
8.0,6.434358131897709,44.0
8.0,6.32060833870968,46.0
8.0,7.70467760869565,48.0
8.0,13.2545390268817,49.0
8.0,9.66058363934426,50.0
9.0,6.90953907567568,1.0
9.0,9.655505397849462,4.0
9.0,15.4934974721826,7.0
9.0,8.52981341935484,10.0
9.0,9.84000239215686,16.0
9.0,7.71942582795699,18.0
9.0,8.959208209677419,21.0
9.0,9.025836103260868,23.0
9.0,13.573782936228001,27.0
9.0,10.8074783257066,30.0
9.0,9.03081169851952,32.0
9.0,10.3928781132075,34.0
9.0,8.21607851460362,37.0
9.0,8.4354476097561,38.0
9.0,7.53618972580645,40.0
9.0,9.87255883378747,41.0
9.0,12.2996369247312,43.0
9.0,8.01744379032258,44.0
9.0,7.7899544408602095,46.0
9.0,9.551068184531891,48.0
9.0,15.869629360215098,49.0
9.0,11.623088422764198,50.0
10.0,6.644136125,1.0
10.0,8.464594208333331,4.0
10.0,19.8871579030303,7.0
10.0,7.75264045833333,10.0
10.0,9.2180133696,16.0
10.0,7.23513429166667,18.0
10.0,6.791120125,21.0
10.0,8.224868315151511,23.0
10.0,16.0275915172414,27.0
10.0,9.839994830584711,30.0
10.0,8.24182158333333,32.0
10.0,9.009659875,34.0
10.0,7.50932347878788,37.0
10.0,7.55367548948949,38.0
10.0,6.78805795833333,40.0
10.0,8.440953302891929,41.0
10.0,10.236057625,43.0
10.0,7.03891261400894,44.0
10.0,6.34021608333333,46.0
10.0,7.9051777524430005,48.0
10.0,12.635265208333301,49.0
10.0,9.93500488484849,50.0
11.0,5.31499690566038,1.0
11.0,6.83297796774194,4.0
11.0,17.3912785074627,7.0
11.0,6.223112903225809,10.0
11.0,6.875238881355929,16.0
11.0,5.901585403225809,18.0
11.0,5.89674520430107,21.0
11.0,7.00299896111975,23.0
11.0,9.784044867816089,27.0
11.0,7.736301033773861,30.0
11.0,6.790107634408599,32.0
11.0,7.5618408205128205,34.0
11.0,6.107802612466119,37.0
11.0,5.91257273076923,38.0
11.0,5.839354274193551,40.0
11.0,7.075784847457629,41.0
11.0,8.67396097680764,43.0
11.0,5.77297440322581,44.0
11.0,5.58351518817204,46.0
11.0,6.76753643243243,48.0
11.0,10.791569231182802,49.0
11.0,8.186432392156862,50.0
12.0,5.76692439499305,1.0
12.0,8.04247453333333,4.0
12.0,16.1092157546362,7.0
12.0,7.17720830555556,10.0
12.0,7.953515448680349,16.0
12.0,6.884640234636871,18.0
12.0,7.01612522346369,21.0
12.0,7.21953248807854,23.0
12.0,11.0399826704067,27.0
12.0,8.71819968390805,30.0
12.0,7.92672463333333,32.0
12.0,8.31898818333333,34.0
12.0,7.101190089136491,37.0
12.0,6.86764752447552,38.0
12.0,6.34266581666667,40.0
12.0,8.1459697029703,41.0
12.0,9.96663799444444,43.0
12.0,7.14912136122734,44.0
12.0,6.2205509541029205,46.0
12.0,8.0999570084507,48.0
12.0,11.822208922222199,49.0
12.0,9.17785388235294,50.0
1.0,5.4523968220689705,1.0
1.0,7.99255133870968,4.0
1.0,0.0,6.0
1.0,21.350835435616396,7.0
1.0,6.69537802688172,10.0
1.0,8.02598806430868,16.0
1.0,6.9671206236559104,18.0
1.0,6.58197908064516,21.0
1.0,6.68439305747126,23.0
1.0,9.675070789041099,27.0
1.0,7.8102583018867895,30.0
1.0,7.005150758064519,32.0
1.0,7.58251734408602,34.0
1.0,6.530658021621621,37.0
1.0,6.5103775172413805,38.0
1.0,6.022590376344089,40.0
1.0,7.41193462106703,41.0
1.0,9.22334477956989,43.0
1.0,6.42880019047619,44.0
1.0,5.12093046236559,46.0
1.0,8.01145375280899,47.0
1.0,7.22789540099834,48.0
1.0,10.663649688171999,49.0
1.0,8.88301076923077,50.0
2.0,4.61499138333333,1.0
2.0,6.965000155555559,4.0
2.0,0.0,6.0
2.0,20.93713588,7.0
2.0,5.79035302222222,10.0
2.0,6.56108695507488,16.0
2.0,6.16331100973574,18.0
2.0,6.01685128333333,21.0
2.0,5.69908657018813,23.0
2.0,9.23476666270431,27.0
2.0,6.71281447566064,30.0
2.0,5.835366872222219,32.0
2.0,6.6670225201669,34.0
2.0,5.851526859574469,37.0
2.0,5.3368938705036,38.0
2.0,5.07013142222222,40.0
2.0,7.1549108045977,41.0
2.0,7.876709244444441,43.0
2.0,5.60954381382228,44.0
2.0,5.689607738888889,46.0
2.0,7.31082084444444,47.0
2.0,6.789973729549249,48.0
2.0,10.6232686,49.0
2.0,8.603456526912181,50.0
3.0,4.796637134408599,1.0
3.0,7.59496356989247,4.0
3.0,0.0,6.0
3.0,21.3370083862069,7.0
3.0,6.19130588172043,10.0
3.0,7.11109411994421,16.0
3.0,6.66314061833105,18.0
3.0,6.01290997849462,21.0
3.0,6.140184549019611,23.0
3.0,14.615792713178301,27.0
3.0,7.07429645698925,30.0
3.0,6.24048959892328,32.0
3.0,6.801862403225809,34.0
3.0,5.814626635616441,37.0
3.0,5.6625586,38.0
3.0,5.36570623655914,40.0
3.0,6.83735218478261,41.0
3.0,7.87223782258065,43.0
3.0,5.5887641025641,44.0
3.0,5.30070927956989,46.0
3.0,7.74639265053763,47.0
3.0,6.60952072891566,48.0
3.0,9.554552677419359,49.0
3.0,8.4344888372093,50.0
4.0,3.7449310537634397,1.0
4.0,6.257685752688169,4.0
4.0,0.0,6.0
4.0,5.49846597849462,7.0
4.0,5.045561650537629,10.0
4.0,6.36039854545455,16.0
4.0,5.464825982248519,18.0
4.0,5.21030547169811,21.0
4.0,5.10665597740113,23.0
4.0,8.771157218155201,27.0
4.0,6.33167165053763,30.0
4.0,5.34841981182796,32.0
4.0,6.024664747311831,34.0
4.0,4.97367616178522,37.0
4.0,4.533356096045201,38.0
4.0,4.38660313978495,40.0
4.0,6.0267545698324,41.0
4.0,7.439385747311831,43.0
4.0,4.97439365690377,44.0
4.0,5.12577066129032,46.0
4.0,6.44991079569892,47.0
4.0,5.87495048,48.0
4.0,9.26898094086022,49.0
4.0,8.33786187743733,50.0
5.0,4.5835687394468705,1.0
5.0,7.81290531788079,4.0
5.0,0.0,6.0
5.0,9.74657028333333,7.0
5.0,5.68031916666667,10.0
5.0,6.73772525797101,16.0
5.0,5.720331477777781,18.0
5.0,5.94201062695035,21.0
5.0,6.0447169999999995,23.0
5.0,9.994698670537009,27.0
5.0,6.93284740555556,30.0
5.0,5.93754116666667,32.0
5.0,7.167205227777781,34.0
5.0,5.625553825352111,37.0
5.0,5.0554760000000005,38.0
5.0,5.059413838888889,40.0
5.0,7.53293,41.0
5.0,8.899166694444439,43.0
5.0,5.78605800558659,44.0
5.0,5.91967852777778,46.0
5.0,6.94070696666667,47.0
5.0,7.354999225251079,48.0
5.0,12.1873212611111,49.0
5.0,9.506375994382019,50.0
6.0,5.29538050067295,1.0
6.0,8.253922080645161,4.0
6.0,0.0,6.0
6.0,15.7266686853933,7.0
6.0,5.95690196236559,10.0
6.0,7.73159306240929,16.0
6.0,6.257685752688169,18.0
6.0,6.446670179836509,21.0
6.0,6.46364288888889,23.0
6.0,6.88430116853933,26.0
6.0,10.740197585331499,27.0
6.0,7.96696743010753,30.0
6.0,6.724419220430111,32.0
6.0,7.5894319139784905,34.0
6.0,5.81766301234568,37.0
6.0,5.21842940778342,38.0
6.0,5.39267305913978,40.0
6.0,7.57961549180328,41.0
6.0,9.29461138088829,43.0
6.0,5.9571632633015,44.0
6.0,6.22782768539326,46.0
6.0,7.836282059139791,47.0
6.0,7.27177677860327,48.0
6.0,11.587436225806501,49.0
6.0,10.8475999180328,50.0
7.0,6.07072619804742,1.0
7.0,8.69839063333333,4.0
7.0,0.0,6.0
7.0,13.1842763589744,7.0
7.0,7.43157228333333,10.0
7.0,8.295127045387991,16.0
7.0,6.949995538888889,18.0
7.0,7.21650611111111,21.0
7.0,7.83222932293292,23.0
7.0,8.72482733888889,26.0
7.0,12.6668862708934,27.0
7.0,9.105299048951052,30.0
7.0,8.063909700000002,32.0
7.0,8.71625327222222,34.0
7.0,7.10920109040334,37.0
7.0,6.921953556534509,38.0
7.0,6.37767658888889,40.0
7.0,8.117339610570241,41.0
7.0,9.74013973333333,43.0
7.0,6.655527646723651,44.0
7.0,5.7171372176470605,46.0
7.0,8.98204933888889,47.0
7.0,7.63166490434783,48.0
7.0,13.056160016666698,49.0
7.0,9.37383254901961,50.0
8.0,7.345733396226421,1.0
8.0,10.0527758223419,4.0
8.0,0.0,6.0
8.0,23.502653979135605,7.0
8.0,8.64445940780619,10.0
8.0,9.87848085393258,16.0
8.0,8.59035260335196,18.0
8.0,9.030428279569891,21.0
8.0,9.3371586,23.0
8.0,10.427862854838699,26.0
8.0,14.7888746108108,27.0
8.0,10.0856255585831,30.0
8.0,9.31600001612903,32.0
8.0,10.5965783602151,34.0
8.0,8.31133192886457,37.0
8.0,8.43208749820788,38.0
8.0,7.48747969851952,40.0
8.0,9.8604077735849,41.0
8.0,12.681321182795699,43.0
8.0,8.02758769230769,44.0
8.0,8.003628761904759,46.0
8.0,10.1989905913979,47.0
8.0,9.99813798628258,48.0
8.0,20.57776,49.0
8.0,13.529946438761801,50.0
9.0,5.900893946236559,1.0
9.0,7.965562150943401,4.0
9.0,0.0,6.0
9.0,8.28006487724138,7.0
9.0,6.86156129205922,10.0
9.0,7.979160153214769,16.0
9.0,6.00184666666667,18.0
9.0,9.23051864583333,19.0
9.0,6.812234258064519,21.0
9.0,7.27283953701211,23.0
9.0,8.15435227419355,26.0
9.0,11.947396576923099,27.0
9.0,8.03585069179004,30.0
9.0,7.04041506451613,32.0
9.0,8.26498539247312,34.0
9.0,6.432973356662179,37.0
9.0,6.22066520162382,38.0
9.0,6.04038957738896,40.0
9.0,7.193214960969041,41.0
9.0,8.61970282795699,43.0
9.0,6.0050909081081105,44.0
9.0,5.450475327052491,46.0
9.0,8.54848275806452,47.0
9.0,6.76808896366083,48.0
9.0,8.9601881615074,50.0
10.0,7.2994629898989905,1.0
10.0,8.75557464467766,4.0
10.0,0.0,6.0
10.0,10.720301337175801,7.0
